trial,model,loss,acc,f1,hidden_size,num_layers,sequence_length,batch_size,learning_rate,epochs,mode
72,MLP,0.5720953941345215,0.7410788381742739,0.42564346997140134,141,2,28,32,0.017246165226543462,139,MAX
73,MLP,0.5719397664070129,0.7410788381742739,0.42564346997140134,284,3,28,32,0.008701751737632286,104,MAX
74,MLP,0.5720776319503784,0.7410788381742739,0.42564346997140134,289,3,28,32,0.009013644696973378,105,MAX
75,MLP,0.5722660422325134,0.7410788381742739,0.42564346997140134,243,3,28,32,0.005466286624483037,97,MAX
76,MLP,0.5738853216171265,0.7410788381742739,0.42564346997140134,229,3,28,32,0.00385819642681446,88,MAX
77,MLP,0.5731146335601807,0.7399507793273175,0.42527109853842526,286,2,14,32,0.011428868095172915,124,MAX
78,MLP,0.5761449337005615,0.7410788381742739,0.42564346997140134,127,2,28,256,0.007376465889252882,116,MAX
79,MLP,0.5807319283485413,0.7410788381742739,0.42564346997140134,143,3,28,64,0.0029342320113385583,157,MAX
80,MLP,0.5740234851837158,0.7396257119609438,0.42516370439663237,174,2,4,32,0.00886180588177729,104,MAX
81,MLP,0.5719311237335205,0.7410788381742739,0.42564346997140134,101,1,28,32,0.006564671887623329,127,MAX
82,MLP,0.5872161388397217,0.7410788381742739,0.42564346997140134,109,1,28,32,0.00503189863156348,130,MAX
83,MLP,0.5718922019004822,0.7410788381742739,0.42564346997140134,119,1,28,32,0.006544216545836109,111,MAX
84,MLP,0.5749297738075256,0.7410788381742739,0.42564346997140134,116,1,28,32,0.006553782987254582,58,MAX
85,MLP,0.5732437372207642,0.7400990099009901,0.42532005689900426,105,1,21,32,0.01250906928856694,110,MAX
86,MLP,0.577532172203064,0.7410788381742739,0.42564346997140134,118,2,28,32,0.004302752722656891,97,MAX
87,MLP,0.5748295187950134,0.7398042414355628,0.42522269104547583,99,1,7,32,0.01465019683704536,142,MAX
88,MLP,0.5737828612327576,0.7410788381742739,0.42564346997140134,134,1,28,128,0.0036761805401698015,107,MAX
89,MLP,0.5796049237251282,0.7410788381742739,0.42564346997140134,94,3,28,32,0.0017474613679609814,136,MAX
90,MLP,0.5759605765342712,0.7410788381742739,0.42564346997140134,84,2,28,32,0.002695483877486676,127,MAX
91,MLP,0.5762115120887756,0.7410788381742739,0.42564346997140134,127,1,28,32,0.007086755490326397,121,MAX
92,MLP,0.5719285011291504,0.7410788381742739,0.42564346997140134,113,1,28,32,0.00827393990375361,113,MAX
93,MLP,0.5755314230918884,0.7410788381742739,0.42564346997140134,113,1,28,32,0.005000822279788525,115,MAX
94,MLP,0.5719624161720276,0.7410788381742739,0.42564346997140134,102,1,28,32,0.005911763063219972,94,MAX
95,MLP,0.572181761264801,0.7410788381742739,0.42564346997140134,121,1,28,32,0.010221681221831858,85,MAX
96,MLP,0.5735976696014404,0.7410788381742739,0.42564346997140134,104,1,28,256,0.008581760458905253,101,MAX
97,MLP,0.5736886262893677,0.7410788381742739,0.42564346997140134,251,1,28,32,0.005661383957855647,76,MAX
98,MLP,0.5732391476631165,0.7399507793273175,0.42527109853842526,124,1,14,64,0.01209251567034199,92,MAX
99,MLP,0.5721498131752014,0.7410788381742739,0.42564346997140134,137,1,28,32,0.01974400057815635,98,MAX
